amount,location,device,time,is_fraud
199.39,Tokyo,Desktop,9,0
213.82,Singapore,Desktop,6,0
206.11,Sydney,Mobile,13,0
69.6,New York,POS,22,0
26.32,Sydney,Mobile,11,0
20.25,London,POS,13,0
97.42,London,Mobile,9,0
101.21,London,Desktop,8,0
274.81,London,Desktop,16,0
223.63,Dubai,Mobile,5,0
57.66,Moscow,Desktop,21,0
16.97,Sao Paulo,POS,2,1
46.95,New York,Desktop,5,0
84.69,Mumbai,Mobile,18,0
53.39,London,Tablet,1,0
35.32,London,Mobile,9,0
88.07,Sao Paulo,Desktop,9,0
38.31,Moscow,Desktop,22,0
33.42,Mumbai,Desktop,3,0
93.93,Singapore,Mobile,10,0
42.85,Sydney,Mobile,11,0
87.23,Lagos,Mobile,19,0
90.06,Mumbai,Desktop,12,0
19.04,Sydney,Tablet,3,0
39.28,London,Tablet,20,0
324.26,Mumbai,Mobile,3,0
18.57,Moscow,Mobile,16,0
6.5,Lagos,Tablet,6,0
8.6,New York,Desktop,2,0
68.86,Tokyo,POS,4,0
68.99,Mumbai,Mobile,22,0
58.59,Moscow,Mobile,23,0
253.56,Singapore,Desktop,14,0
3.53,Sao Paulo,Tablet,19,0
103.08,,Desktop,21,0
371.51,Sao Paulo,Mobile,8,0
19.29,Sydney,Mobile,18,0
43.91,Lagos,Tablet,12,0
29.13,New York,Mobile,4,0
24.93,Lagos,Tablet,12,0
46.58,Dubai,Mobile,1,0
320.61,Sao Paulo,Mobile,14,0
503.27,Mumbai,Mobile,6,0
46.08,Moscow,ATM,2,1
542.16,Dubai,Mobile,16,0
69.35,Moscow,Mobile,8,0
459.0,Dubai,POS,10,0
60.18,Singapore,Mobile,2,0
77.03,,Mobile,1,0
99.69,Tokyo,Mobile,22,0
2201.16,New York,Tablet,14,1
170.1,Mumbai,Desktop,9,0
30.63,Dubai,POS,15,0
193.62,London,POS,17,0
44.79,Sydney,Desktop,2,0
38.91,Singapore,Mobile,22,0
181.17,Mumbai,POS,15,1
69.01,Mumbai,ATM,7,0
90.6,,POS,6,0
67.72,Moscow,Mobile,2,0
96.57,Dubai,Tablet,6,0
106.43,Mumbai,Tablet,8,0
7.92,Tokyo,ATM,5,0
138.83,Moscow,Mobile,16,1
22.64,Dubai,POS,6,0
13.65,Lagos,Tablet,11,0
62.54,Moscow,ATM,13,1
73.14,London,Tablet,1,0
31.1,Tokyo,ATM,4,0
166.36,Mumbai,Desktop,1,0
15.24,New York,Mobile,16,0
,Lagos,Desktop,16,0
35.05,Tokyo,POS,3,0
63.36,Sao Paulo,Mobile,17,0
90.63,Singapore,Tablet,19,0
22.01,Singapore,ATM,2,0
147.93,Lagos,ATM,2,1
71.47,Mumbai,Tablet,19,0
8.32,Tokyo,POS,7,0
7.73,Mumbai,Mobile,8,0
65.79,Mumbai,Desktop,14,0
52.3,New York,Desktop,1,0
59.52,Moscow,POS,10,0
64.66,New York,Mobile,8,0
85.47,Tokyo,Mobile,19,0
189.13,Sydney,Tablet,17,0
19.64,London,Desktop,6,0
18.37,,POS,15,0
20.03,Sydney,Desktop,9,0
91.63,London,POS,11,0
262.29,Dubai,Desktop,17,0
41.49,Tokyo,POS,6,0
4.26,London,POS,13,0
10.23,Moscow,Mobile,10,0
26.67,Singapore,Mobile,15,0
36.11,Dubai,ATM,9,0
42.55,Sydney,Mobile,22,0
69.58,Moscow,Tablet,9,0
47.33,,Mobile,2,0
211.51,Sydney,POS,11,0
31.7,Lagos,Mobile,5,0
25.83,New York,Desktop,10,0
112.93,Singapore,Desktop,22,0
12.31,Mumbai,Mobile,2,0
102.38,Moscow,Desktop,1,0
74.65,Tokyo,ATM,6,0
56.7,New York,Tablet,10,0
382.64,Sao Paulo,ATM,3,1
33.64,Sydney,POS,16,0
643.12,Sydney,Tablet,14,0
52.04,Moscow,Desktop,16,0
16.37,Singapore,ATM,10,0
72.02,London,Desktop,22,0
20.41,Sydney,Desktop,16,0
29.17,Dubai,POS,22,0
103.21,Singapore,ATM,2,0
122.87,Sao Paulo,Desktop,16,0
33.64,Sao Paulo,Mobile,8,0
197.58,Tokyo,Tablet,4,0
238.24,Tokyo,POS,4,0
323.74,Tokyo,Desktop,4,1
119.39,London,POS,2,1
298.8,London,Desktop,10,0
8.42,Mumbai,Mobile,18,0
47.01,Moscow,Tablet,11,0
25.69,Lagos,Desktop,3,0
76.03,Tokyo,POS,16,0
35.57,Tokyo,Mobile,4,0
,Tokyo,POS,20,0
528.68,New York,Mobile,8,0
55.33,Moscow,ATM,0,0
105.13,Tokyo,POS,7,0
51.65,Sydney,Mobile,19,0
72.48,Singapore,ATM,22,0
67.13,Sao Paulo,Desktop,10,0
109.2,Dubai,Desktop,23,1
240.29,London,ATM,5,0
408.35,Singapore,ATM,10,0
93.75,Mumbai,Tablet,11,0
127.55,,ATM,4,0
18.8,London,Mobile,9,0
,London,Mobile,11,0
187.6,Lagos,Mobile,16,0
172.87,Lagos,Mobile,11,0
84.16,Lagos,Tablet,2,1
176.8,London,Mobile,11,0
114.42,,Desktop,20,0
249.72,Sydney,Mobile,0,0
91.68,New York,Desktop,23,0
45.09,Sao Paulo,POS,3,1
96.49,London,Mobile,0,0
2.65,Mumbai,Tablet,3,0
101.61,Tokyo,POS,6,0
1.21,Mumbai,Desktop,8,0
10.02,Lagos,ATM,19,0
109.61,Singapore,ATM,13,0
112.76,Moscow,Mobile,15,0
18.57,Dubai,Tablet,21,0
30.47,Dubai,Mobile,3,0
301.15,Tokyo,Desktop,5,0
39.16,Lagos,Tablet,23,0
786.2,Lagos,Tablet,18,0
66.55,Tokyo,POS,1,0
104.46,Dubai,Tablet,5,0
394.87,Tokyo,POS,8,0
77.02,,Desktop,0,1
22.14,Tokyo,Mobile,13,0
59.1,Dubai,Mobile,15,0
64.12,Lagos,Desktop,8,0
14.86,London,Tablet,5,0
50.33,London,Mobile,10,0
29.48,London,Desktop,22,0
184.34,Moscow,Mobile,17,0
69.27,Singapore,Desktop,22,0
48.86,Mumbai,Desktop,13,0
59.34,Moscow,Mobile,2,0
85.24,Singapore,Mobile,1,0
131.43,London,Mobile,4,1
22.2,Lagos,Desktop,12,0
21.21,Lagos,ATM,5,0
224.79,London,Mobile,7,0
42.37,Mumbai,Desktop,21,0
14.03,Mumbai,Desktop,1,0
108.66,Moscow,Tablet,1,0
111.02,Mumbai,Mobile,9,0
12.38,New York,Mobile,18,0
85.84,Mumbai,ATM,19,0
149.78,Dubai,ATM,6,0
100.67,Sao Paulo,Desktop,6,0
133.64,New York,Desktop,13,0
14.23,Tokyo,Mobile,20,0
95.98,Singapore,Mobile,4,1
47.8,Singapore,Mobile,21,0
39.21,New York,POS,19,0
173.75,Mumbai,Mobile,6,0
339.41,Dubai,Mobile,16,0
480.01,Moscow,Mobile,15,0
283.24,Sao Paulo,Mobile,0,1
59.1,Lagos,Desktop,9,0
98.3,London,Desktop,5,0
155.01,Singapore,Desktop,1,0
76.19,Sao Paulo,Desktop,11,0
77.0,Moscow,Desktop,16,0
165.03,,POS,12,1
62.48,Lagos,Mobile,2,0
29.9,Lagos,Mobile,19,0
42.27,Sydney,ATM,1,0
133.93,Lagos,Tablet,9,0
66.91,Lagos,Desktop,13,0
96.95,Singapore,Mobile,22,0
139.36,Dubai,Mobile,18,0
44.15,Sao Paulo,Mobile,4,1
153.22,Tokyo,ATM,10,0
101.16,Sao Paulo,Desktop,20,0
17.14,Moscow,Mobile,5,0
325.88,Sao Paulo,Mobile,21,0
38.44,New York,Mobile,12,0
10.8,Mumbai,Mobile,15,0
21.12,Mumbai,Desktop,15,0
21.69,Moscow,Desktop,23,1
70.63,,ATM,16,0
49.34,London,Tablet,9,0
46.04,London,ATM,14,0
131.85,Dubai,ATM,16,0
96.92,Sydney,ATM,14,0
94.41,New York,ATM,0,0
104.67,Tokyo,Mobile,21,0
131.33,London,Mobile,6,0
6.56,Mumbai,Mobile,15,0
44.66,Moscow,Tablet,13,0
6.06,Sao Paulo,Tablet,2,1
69.38,Tokyo,Mobile,21,0
66.35,New York,POS,1,0
210.63,New York,POS,22,0
246.26,Dubai,Tablet,22,0
83.35,Lagos,Desktop,13,0
38.46,Mumbai,Mobile,22,0
113.71,Moscow,Desktop,20,0
37.31,Mumbai,Mobile,21,0
66.58,Sydney,Tablet,19,0
197.3,London,Mobile,22,0
36.11,Moscow,Mobile,18,0
161.78,Lagos,Desktop,21,0
140.49,London,Desktop,2,0
23.33,Moscow,Desktop,10,0
194.67,London,ATM,11,0
143.8,Lagos,Mobile,21,0
74.6,Moscow,ATM,11,1
28.83,New York,Mobile,10,0
25.92,Mumbai,Mobile,18,0
36.91,Mumbai,ATM,15,0
121.13,Sydney,POS,14,1
23.31,Mumbai,Tablet,21,0
107.91,Sydney,POS,19,0
17.01,Lagos,Desktop,17,0
53.28,Sydney,POS,22,0
75.23,Tokyo,Mobile,1,0
982.05,Mumbai,POS,13,1
14.66,Lagos,ATM,0,0
336.71,Sao Paulo,ATM,19,0
78.64,New York,POS,3,0
104.82,Moscow,Tablet,13,0
75.96,Dubai,Desktop,18,0
108.77,New York,Desktop,15,0
56.31,Tokyo,ATM,1,0
330.12,Mumbai,Tablet,11,0
40.36,Tokyo,Desktop,18,0
231.7,Mumbai,POS,23,1
32.83,Lagos,Mobile,21,0
62.41,Singapore,POS,19,0
20.51,Tokyo,POS,7,0
110.01,Sydney,Mobile,18,0
326.89,Sao Paulo,Mobile,4,0
61.25,Tokyo,Tablet,7,0
53.7,Sao Paulo,Mobile,6,0
19.57,Mumbai,ATM,11,0
51.82,Sydney,Mobile,21,0
11.56,Lagos,Mobile,20,0
24.43,Singapore,Mobile,21,0
85.58,London,POS,22,0
284.55,Sao Paulo,Desktop,0,1
1465.76,Mumbai,POS,23,0
34.98,Moscow,ATM,21,0
323.38,New York,Tablet,17,0
87.19,Moscow,Mobile,1,0
56.47,Moscow,Mobile,17,0
107.32,Lagos,ATM,16,1
71.39,Moscow,Mobile,2,0
75.3,Sydney,ATM,4,0
42.56,Tokyo,ATM,18,0
14.33,Dubai,Tablet,4,0
12.21,Tokyo,Tablet,8,0
136.81,Sydney,ATM,14,0
49.19,London,POS,20,0
34.62,Singapore,Tablet,6,0
67.31,Sao Paulo,Desktop,0,0
159.88,Lagos,Desktop,20,0
81.32,London,Desktop,22,0
32.41,Dubai,ATM,20,0
256.96,Singapore,Tablet,11,0
378.84,Sao Paulo,POS,17,1
114.89,Lagos,Mobile,3,0
194.62,London,ATM,15,0
261.43,New York,Desktop,14,0
231.16,Mumbai,POS,15,0
131.04,London,Mobile,16,0
128.79,Tokyo,ATM,21,0
118.11,Mumbai,Tablet,18,0
19.94,Moscow,Desktop,0,0
144.14,London,Mobile,16,0
15.01,Dubai,Mobile,17,0
27.83,Sydney,Mobile,13,0
,Moscow,Mobile,14,0
168.05,Mumbai,Desktop,1,0
342.45,Sao Paulo,Desktop,6,0
49.46,Lagos,Desktop,20,0
18.78,Mumbai,Tablet,0,0
51.19,Sydney,Desktop,23,0
74.61,Sydney,Mobile,5,0
72.74,Lagos,ATM,18,1
232.07,New York,Desktop,5,0
44.82,Dubai,Tablet,0,0
98.22,Lagos,ATM,14,1
,Sydney,POS,18,0
109.44,Sao Paulo,Desktop,2,0
66.91,Mumbai,Desktop,6,0
29.23,Lagos,POS,7,0
51.45,London,POS,23,0
54.46,Dubai,Mobile,7,0
49.54,Lagos,Tablet,1,0
468.0,Lagos,ATM,23,1
59.84,Dubai,POS,2,1
50.99,Dubai,Mobile,11,0
6.64,Sao Paulo,Desktop,4,0
24.94,Lagos,Desktop,6,0
49.93,New York,Mobile,18,0
31.36,Sao Paulo,Tablet,3,0
304.87,Moscow,Desktop,15,0
55.62,Moscow,Mobile,13,0
275.14,Sao Paulo,Mobile,17,0
71.37,London,ATM,3,0
69.47,Sydney,ATM,8,1
60.48,Sydney,POS,0,0
66.97,London,ATM,21,0
441.72,,ATM,23,0
5.2,Mumbai,Desktop,10,0
7.38,Sydney,Mobile,12,0
36.69,Sydney,POS,3,1
67.76,Mumbai,Tablet,21,0
142.47,Moscow,Desktop,18,0
112.21,Mumbai,ATM,2,0
43.7,New York,Mobile,12,0
204.58,Mumbai,ATM,4,0
207.1,New York,Desktop,14,0
81.65,Tokyo,Mobile,15,0
192.27,Sao Paulo,ATM,9,0
90.01,London,POS,10,0
35.96,Lagos,Tablet,17,0
143.68,Mumbai,Tablet,3,0
75.31,,Mobile,0,0
66.78,Tokyo,Mobile,9,0
337.06,Tokyo,Mobile,11,0
4.5,,Mobile,6,0
14.02,Mumbai,Mobile,10,0
18.07,London,Desktop,2,0
44.72,London,Mobile,17,0
50.4,London,Desktop,18,0
12.7,Moscow,Mobile,6,0
22.56,Moscow,Mobile,15,0
25.87,Tokyo,ATM,5,0
995.42,New York,ATM,9,0
483.92,Mumbai,POS,7,0
42.4,Sao Paulo,Mobile,23,0
44.7,Moscow,POS,11,0
18.84,Dubai,Mobile,15,0
8.17,London,Desktop,5,0
58.64,Dubai,ATM,22,0
22.25,London,Desktop,16,0
60.74,Lagos,ATM,2,1
11.47,Sydney,Tablet,7,0
28.84,London,Mobile,12,0
78.53,London,Mobile,10,0
99.77,Sao Paulo,POS,19,0
105.55,New York,Desktop,13,0
15.6,Sydney,Mobile,13,0
170.74,Sao Paulo,Mobile,9,0
27.65,Dubai,ATM,20,0
133.77,Singapore,Mobile,16,0
65.91,Singapore,ATM,16,0
14.67,Singapore,Tablet,15,0
47.1,Tokyo,Mobile,15,0
99.67,Sao Paulo,Desktop,18,0
130.88,Mumbai,POS,5,0
57.11,London,Desktop,12,0
359.59,Lagos,Mobile,3,1
202.0,Moscow,Mobile,8,0
50.28,Sao Paulo,ATM,6,0
152.19,Singapore,Tablet,4,1
559.57,Dubai,Desktop,13,0
576.25,London,Mobile,10,0
17.27,Dubai,Desktop,10,0
24.07,Moscow,POS,20,0
341.52,Singapore,Mobile,8,0
20.82,Singapore,ATM,2,0
15.57,Dubai,ATM,18,0
39.06,Tokyo,Mobile,5,0
105.87,Moscow,ATM,23,1
59.58,Sydney,Tablet,15,0
32.6,New York,Tablet,6,0
,Tokyo,Mobile,13,0
30.46,New York,ATM,22,0
25.34,Singapore,Desktop,21,0
820.4,Dubai,POS,9,0
,Mumbai,Mobile,0,0
176.87,Sydney,Mobile,1,0
38.94,Tokyo,ATM,21,0
54.35,Lagos,Desktop,15,0
30.42,Dubai,Mobile,17,0
3.61,,POS,17,0
14.65,Sao Paulo,Mobile,18,0
9.1,Dubai,ATM,12,0
5.61,Tokyo,ATM,9,0
17.91,London,Mobile,5,0
286.42,Mumbai,Desktop,7,1
63.51,New York,ATM,18,0
275.78,London,ATM,0,0
104.8,London,Desktop,3,0
157.72,Moscow,Tablet,18,0
24.75,Tokyo,Tablet,15,0
118.67,Lagos,Mobile,3,0
148.65,Dubai,Tablet,0,0
35.36,Mumbai,Mobile,5,0
123.41,London,Mobile,2,0
124.31,Lagos,Desktop,6,0
36.43,London,ATM,19,1
19.39,Sao Paulo,Mobile,20,0
18.13,Dubai,Mobile,6,0
73.34,Singapore,Mobile,6,0
95.56,New York,Mobile,19,0
27.89,Mumbai,ATM,10,0
68.67,New York,Desktop,5,0
124.91,Sao Paulo,Mobile,17,0
131.63,Dubai,ATM,11,0
367.63,Sao Paulo,Mobile,21,1
271.69,Lagos,Desktop,21,0
22.17,Sydney,POS,18,0
424.94,Sao Paulo,POS,23,1
37.19,London,Mobile,12,0
210.47,London,Tablet,13,0
71.86,Tokyo,Tablet,0,0
42.38,Mumbai,Tablet,4,0
9.13,Sao Paulo,Mobile,3,0
55.22,Moscow,POS,22,1
,Sao Paulo,Desktop,6,0
193.26,Mumbai,POS,14,0
353.71,Singapore,ATM,9,1
27.75,Lagos,ATM,18,0
92.96,New York,POS,8,0
30.03,Singapore,Mobile,22,0
33.4,Lagos,Mobile,12,0
156.33,Mumbai,Desktop,5,0
63.92,Mumbai,Mobile,9,0
451.97,Sydney,Tablet,8,0
39.23,Mumbai,POS,17,0
200.19,Sydney,Desktop,7,0
74.23,Sydney,Mobile,1,0
160.03,Moscow,ATM,18,0
40.78,London,Desktop,23,0
63.15,Mumbai,Desktop,6,0
58.73,Sydney,Desktop,20,0
26.58,New York,Mobile,0,0
138.14,Lagos,POS,8,0
136.36,Lagos,Mobile,0,1
128.11,Tokyo,Desktop,9,0
361.64,Tokyo,Mobile,14,0
328.42,Mumbai,Mobile,23,0
44.15,Lagos,Mobile,20,0
100.52,Moscow,Mobile,22,0
33.58,Sydney,ATM,15,0
68.42,Lagos,POS,9,0
34.48,London,Mobile,21,0
396.26,Sydney,Mobile,1,0
99.49,Lagos,POS,19,0
52.47,London,Mobile,23,0
247.89,London,Desktop,0,0
6.12,Mumbai,Mobile,15,0
7.28,Sao Paulo,Desktop,21,0
160.04,Sydney,ATM,16,0
71.27,Dubai,Mobile,23,0
87.84,New York,ATM,6,0
,Tokyo,ATM,15,0
65.0,Moscow,ATM,19,0
604.17,Lagos,POS,1,1
165.11,New York,ATM,13,0
80.37,Sydney,Desktop,23,0
41.14,New York,ATM,11,0
43.21,Moscow,Mobile,19,1
6.41,Lagos,POS,17,0
88.54,Lagos,Tablet,6,0
169.02,Lagos,Mobile,8,0
11.78,Singapore,Mobile,11,0
32.22,Lagos,Mobile,10,0
18.67,Singapore,Desktop,14,0
23.06,Dubai,Mobile,15,0
70.73,Moscow,Mobile,9,0
6.73,Sao Paulo,Mobile,15,0
131.07,London,Desktop,15,0
152.82,Sydney,Mobile,23,0
,New York,Mobile,19,0
4.35,Mumbai,Mobile,13,0
22.29,Singapore,Desktop,4,0
258.84,,Mobile,7,0
3.14,Singapore,ATM,7,0
45.5,Singapore,Mobile,6,0
18.21,Dubai,Mobile,22,0
161.58,Sao Paulo,Desktop,12,1
31.73,Tokyo,ATM,23,0
104.0,Singapore,Desktop,2,0
124.21,Mumbai,Mobile,17,0
502.63,Moscow,Desktop,14,0
53.34,New York,Desktop,18,0
100.85,Dubai,Desktop,9,0
13.02,,ATM,12,0
247.02,Moscow,ATM,8,0
28.89,New York,Desktop,16,0
35.99,Tokyo,Mobile,4,0
65.07,Mumbai,Desktop,15,0
11.95,Lagos,ATM,11,0
85.77,Lagos,ATM,19,0
193.29,Dubai,Mobile,0,0
92.04,Dubai,Mobile,4,0
11.61,Mumbai,Mobile,14,0
,Sao Paulo,POS,8,0
150.84,Lagos,Desktop,6,0
8.45,Mumbai,Mobile,22,0
20.45,Mumbai,Mobile,21,0
174.9,Dubai,Mobile,2,0
89.76,Tokyo,ATM,12,0
104.92,Sydney,Desktop,16,0
515.66,Singapore,Mobile,18,0
111.65,Singapore,Tablet,4,0
137.51,London,Tablet,20,0
1315.3,Lagos,Tablet,15,0
52.71,Mumbai,POS,21,0
27.72,Tokyo,Mobile,16,0
106.76,Lagos,Mobile,20,0
108.08,Mumbai,Mobile,0,0
37.36,Sydney,Tablet,5,0
21.42,Tokyo,ATM,12,0
846.26,Singapore,Mobile,7,0
95.54,London,POS,4,1
29.8,Mumbai,POS,16,0
182.64,Singapore,ATM,23,1
59.14,Dubai,Desktop,12,0
50.49,Tokyo,Mobile,14,0
123.78,Sydney,POS,14,0
16.1,Sao Paulo,POS,10,0
98.29,Tokyo,Tablet,16,0
546.89,London,ATM,19,0
111.36,London,Desktop,2,1
44.09,Sydney,Tablet,6,0
38.18,Moscow,Mobile,4,0
42.46,Mumbai,Desktop,19,0
50.43,Sao Paulo,Mobile,15,0
44.01,London,Mobile,16,0
182.72,Sao Paulo,Mobile,15,0
9.91,Tokyo,Tablet,12,0
172.12,Dubai,ATM,19,0
43.92,Moscow,Mobile,3,1
100.95,Sao Paulo,Desktop,16,0
19.3,Tokyo,Mobile,20,0
287.58,Lagos,Desktop,4,0
262.49,Mumbai,Mobile,17,0
191.63,Mumbai,Desktop,1,0
12.6,Singapore,ATM,3,0
166.01,New York,Desktop,9,0
104.1,Moscow,Tablet,23,1
11.41,Singapore,Tablet,8,0
64.93,Sao Paulo,Mobile,10,0
99.58,New York,Mobile,18,0
122.94,Singapore,Mobile,19,0
81.04,Singapore,Desktop,16,0
91.87,New York,ATM,0,1
337.3,Tokyo,Desktop,20,0
256.89,Lagos,Desktop,6,0
2.85,Tokyo,Mobile,12,0
47.03,Tokyo,Mobile,17,0
55.64,New York,ATM,6,0
9.71,Tokyo,Mobile,16,0
73.97,New York,POS,12,0
263.39,Tokyo,Mobile,3,0
20.18,Moscow,Mobile,5,0
96.55,Tokyo,Mobile,18,0
24.35,Dubai,ATM,1,0
31.85,London,Mobile,9,1
338.71,London,POS,11,1
36.72,London,Mobile,9,0
110.88,Tokyo,Tablet,9,0
8.51,Lagos,Desktop,23,0
517.26,Mumbai,Tablet,0,0
129.4,London,Mobile,23,0
54.56,New York,Mobile,17,0
125.6,Mumbai,ATM,22,0
14.14,Sao Paulo,Desktop,15,0
244.88,Tokyo,Mobile,22,0
46.69,Moscow,Desktop,1,1
53.28,Sydney,Mobile,17,0
38.83,Singapore,Desktop,17,0
35.21,Singapore,Desktop,22,0
143.19,Moscow,Mobile,1,1
88.37,London,Desktop,12,0
136.58,Sydney,Tablet,12,0
66.04,Sao Paulo,ATM,2,1
117.27,New York,Tablet,14,0
42.07,London,Desktop,11,0
774.88,Moscow,POS,11,1
11.88,Sao Paulo,Mobile,16,0
266.94,Mumbai,Tablet,17,0
300.27,Sao Paulo,Mobile,15,0
26.12,Dubai,Mobile,9,0
774.49,Moscow,Tablet,23,1
199.35,Dubai,Mobile,5,0
194.08,Dubai,Tablet,8,0
68.77,Singapore,Tablet,11,0
52.51,London,Mobile,7,0
52.97,London,Desktop,8,0
102.47,London,Tablet,22,0
,Tokyo,Tablet,3,0
81.41,Dubai,POS,12,0
24.47,Singapore,Mobile,11,0
165.15,Tokyo,POS,2,0
183.69,Tokyo,Desktop,4,0
137.02,Mumbai,Mobile,6,0
151.42,Singapore,Tablet,11,0
49.5,Dubai,Mobile,9,0
24.0,Tokyo,Mobile,14,0
25.66,Moscow,Mobile,9,0
11.03,Lagos,POS,18,0
86.54,Mumbai,ATM,8,0
60.84,Singapore,ATM,20,0
41.1,New York,Mobile,23,0
2.58,Sao Paulo,Desktop,16,0
16.91,Sydney,POS,2,0
,Sao Paulo,Mobile,21,1
32.1,Singapore,Desktop,19,0
99.15,Dubai,Mobile,13,0
14.44,Sydney,Desktop,8,0
324.59,Dubai,Tablet,17,0
56.92,Tokyo,Mobile,14,0
91.75,Lagos,Mobile,18,0
861.23,Dubai,POS,15,0
353.57,Lagos,Tablet,19,0
47.6,Mumbai,Mobile,23,0
34.72,Dubai,Mobile,18,0
46.61,Singapore,ATM,7,0
116.85,Sao Paulo,Tablet,21,0
59.4,Moscow,Desktop,19,1
43.17,Singapore,Tablet,11,0
334.92,Tokyo,ATM,1,0
58.81,Dubai,Mobile,22,0
836.77,Sydney,Mobile,12,0
73.69,,Desktop,9,0
475.25,Tokyo,POS,14,0
98.8,Sydney,Mobile,1,0
192.34,Singapore,Mobile,19,0
30.05,Mumbai,Mobile,4,0
26.07,Tokyo,Tablet,6,0
110.57,Mumbai,Tablet,13,0
197.83,Sao Paulo,Desktop,15,0
69.71,London,Mobile,0,0
16.2,,POS,13,0
14.94,Moscow,Mobile,3,0
13.88,Lagos,POS,22,0
9.54,Dubai,Mobile,8,0
75.22,Moscow,ATM,11,1
,Singapore,Desktop,14,0
65.71,Singapore,Tablet,3,0
5.55,Mumbai,Mobile,3,0
54.06,London,Mobile,23,0
55.75,Tokyo,Tablet,13,0
668.88,Sao Paulo,Desktop,5,0
13.43,Dubai,POS,15,0
43.39,,Desktop,21,0
435.48,Moscow,Desktop,18,0
109.4,Lagos,ATM,9,0
123.92,,Desktop,15,0
75.64,Lagos,ATM,21,0
95.86,London,Desktop,6,0
156.86,Moscow,Mobile,18,0
27.37,New York,POS,23,0
175.19,Lagos,Mobile,8,0
14.73,Singapore,Mobile,21,0
95.7,London,Mobile,0,1
81.18,Dubai,Desktop,8,0
33.85,Mumbai,Tablet,6,0
65.04,Mumbai,Mobile,0,0
33.62,Tokyo,Mobile,14,0
20.51,Singapore,Mobile,12,0
45.2,Dubai,Mobile,9,0
19.8,New York,Mobile,20,0
95.11,Singapore,Mobile,5,1
18.82,Singapore,POS,19,0
145.94,Sao Paulo,Tablet,15,0
18.18,London,Mobile,21,0
35.77,Sydney,Mobile,0,0
33.55,London,Mobile,23,0
286.48,Moscow,Mobile,0,0
95.9,New York,Desktop,17,0
52.83,Tokyo,ATM,18,0
115.42,Moscow,POS,3,1
6.57,Tokyo,Desktop,0,0
63.6,Sydney,Mobile,0,0
600.2,Tokyo,Tablet,3,0
77.14,Moscow,ATM,3,1
71.86,Tokyo,Mobile,23,0
121.87,New York,POS,4,0
178.6,Moscow,Mobile,19,0
7.41,Sydney,Tablet,1,0
10.48,,Mobile,15,0
84.04,Sydney,Tablet,10,0
30.38,Lagos,Mobile,12,0
282.37,Dubai,Desktop,18,0
47.15,Singapore,Tablet,5,0
7.94,,Tablet,0,0
16.53,Tokyo,Tablet,5,0
3.24,Sao Paulo,Mobile,19,0
51.55,Dubai,Tablet,14,0
54.21,Sydney,Mobile,22,0
41.81,London,Tablet,20,0
218.5,Sao Paulo,Mobile,3,1
249.23,Dubai,Desktop,1,0
55.29,Moscow,Desktop,0,0
6.37,New York,ATM,4,0
131.5,Moscow,Tablet,11,0
122.84,Moscow,Mobile,0,0
93.72,Sydney,Tablet,20,0
196.3,Singapore,Mobile,11,0
18.52,New York,Mobile,17,0
607.67,New York,Desktop,20,0
23.21,London,POS,0,0
152.04,Mumbai,ATM,10,0
10.42,Tokyo,ATM,16,0
23.97,London,Mobile,23,0
353.54,London,Mobile,19,0
50.05,New York,POS,5,0
167.99,Singapore,Mobile,6,0
86.54,Moscow,Desktop,19,0
59.41,Mumbai,ATM,15,0
298.94,Dubai,Mobile,5,0
51.4,Mumbai,Desktop,11,0
9.4,Tokyo,ATM,22,0
27.56,New York,Tablet,4,0
,Mumbai,ATM,7,0
103.03,Lagos,Tablet,21,0
11.9,Tokyo,Mobile,16,0
30.06,Dubai,POS,5,0
35.17,New York,POS,6,0
44.61,Lagos,ATM,20,0
14.68,Mumbai,Desktop,6,0
33.41,Singapore,Desktop,16,0
29.92,Sydney,Mobile,11,0
155.82,Sydney,Mobile,5,0
162.4,Mumbai,ATM,8,0
56.8,Lagos,ATM,17,0
43.33,Lagos,Desktop,19,0
77.78,Sydney,ATM,0,0
27.16,Sydney,Desktop,21,0
18.89,Singapore,POS,5,0
23.71,New York,Tablet,15,0
33.17,,Tablet,6,0
18.54,New York,Tablet,6,0
79.7,Sao Paulo,Tablet,21,0
148.81,Sao Paulo,ATM,16,0
11.64,Tokyo,Desktop,21,0
68.56,London,POS,0,0
52.36,New York,Mobile,6,0
97.09,London,Mobile,1,0
65.74,Moscow,Tablet,11,0
13.48,New York,POS,11,0
16.63,Moscow,ATM,23,1
68.88,Tokyo,Mobile,5,0
206.78,London,Mobile,15,0
5.84,Sao Paulo,Desktop,23,0
97.54,Lagos,ATM,1,0
246.8,Sydney,ATM,10,0
,Mumbai,ATM,9,0
122.15,Mumbai,Desktop,0,0
30.77,New York,ATM,10,0
58.48,Sao Paulo,Mobile,6,0
11.21,Tokyo,ATM,7,0
5.06,New York,Desktop,5,0
188.11,Dubai,Desktop,12,0
22.57,Sao Paulo,Desktop,9,0
40.4,Sao Paulo,POS,17,0
14.51,Sydney,Mobile,8,0
14.14,Sao Paulo,Mobile,16,0
55.08,Sydney,POS,12,1
29.89,Sydney,ATM,8,0
101.07,Sydney,Tablet,19,1
109.7,Dubai,Mobile,17,0
94.91,Dubai,Tablet,12,0
,Dubai,Mobile,12,0
378.25,Sydney,Mobile,18,0
